,Hymn Number,Hymn Title,Hymn Text
312,249, There's a Song in the Air,". There's a song in the air!
There's a star in the sky!
There's a mother's deep prayer
and a baby's low cry!
And the star rains its fire
while the beautiful sing,
for the manger of Bethlehem
cradles a King!. There's a tumult of joy
o'er the wonderful birth,
for the virgin's sweet boy
is the Lord of the earth.
Ay! the star rains its fire
while the beautiful sing,
for the manger of Bethlehem
cradles a King!. In the light of that star
lie the ages impearled;
and that song from afar
has swept over the world.
Every hearth is aflame,
and the beautiful sing
in the homes of the nations
that Jesus is King!. We rejoice in the light,
and we echo the song
that comes down through the night
from the heavenly throng.
Ay! we shout to the lovely
evangel they bring,
and we greet in his cradle
our Savior and King!"
313,249,,
314,250, Once in Royal David's City,". Once in royal David's city
stood a lowly cattle shed,
where a mother laid her baby
in a manger for his bed;
Mary, loving mother mild,
Jesus Christ, her little child.. He came down to earth from heaven
who is God and Lord of all,
and his shelter was a stable,
and his cradle was a stall.
With the poor, the scorned, the lowly
lived on earth our Savior holy.. Jesus is our childhood's pattern;
day by day, like us he grew;
he was little, weak, and helpless,
tears and smiles like us he knew;
and he feeleth for our sadness,
and he shareth in our gladness.. And our eyes at last shall see him,
through his own redeeming love;
for that child so dear and gentle
is our Lord in heaven above;
and he leads his children on
to the place where he is gone."
315,250,,
316,251," Go, Tell It on the Mountain","efrain:
Go, tell it on the mountain,
over the hills and everywhere;
go, tell it on the mountain,
that Jesus Christ is born. While shepherds kept their watching
o'er silent flocks by night,
behold throughout the heavens
there shown a holy light. (Refrain) The shepherds feared and trembled,
when lo! above the earth,
rang out the angel chorus
that hailed the Savior’s birth. (Refrain) Down in a lowly manger
the humble Christ was born,
and God sent us salvation
that blessed Christmas morn. (Refrain)"
317,251,,
318,252, When Jesus Came to Jordan,
319,252,,
320,253, Baptism of the Lord,
321,254, We Three Kings," We three kings of Orient are;
bearing gifts we traverse afar,
field and fountain, moor and mountain,
following yonder star.efrain:
O star of wonder, star of light,
star with royal beauty bright,
westward leading, still proceeding,
guide us to thy perfect light. Born a King on Bethlehem's plain,
gold I bring to crown him again,
King forever, ceasing never,
over us all to reign. [Refrain] Frankincense to offer have I;
incense owns a Deity nigh;
prayer and praising, voices raising,
worshiping God on high. [Refrain] Myrrh is mine; its bitter perfume
breathes a life of gathering gloom;
sorrowing, sighing, bleeding, dying,
sealed in the stone-cold tomb. [Refrain] Glorious now behold him arise;
King and God and sacrifice:
Alleluia, Alleluia,
sounds through the earth and skies. [Refrain]"
322,254,,
323,255, Epiphany,
324,256, We Would See Jesus,". We would see Jesus; lo! his star is shining
above the stable while the angels sing;
there in a manger on the hay reclining;
haste, let us lay our gifts before the King.. We would see Jesus, Mary's son most holy,
light of the village life from day to day;
shining revealed through every task most lowly,
the Christ of God, the life, the truth, the way.. We would see Jesus, on the mountain teaching,
with all the listening people gathered round;
while birds and flowers and sky above are preaching
the blessedness which simple trust has found.. We would see Jesus, in his work of healing,
at eventide before the sun was set;
divine and human, in his deep revealing
of God made flesh, in loving service met.. We would see Jesus, in the early morning,
still as of old he calleth, ""Follow me!""
Let us arise, all meaner service scorning;
Lord, we are thine, we give ourselves to thee."
325,256,,
326,257," We Meet You, O Christ",
327,257,,
328,258, O Wondrous Sight! O Vision Fair,". O wondrous sight! O vision fair
of glory that the church shall share,
which Christ upon the mountain shows,
where brighter than the sun he glows!. From age to age the tale declares
how with the three disciples there
where Moses and Elijah meet,
the Lord holds converse high and sweet.. The law and prophets there have place,
two chosen witnesses of grace;
the Father's voice from out the cloud
proclaims his only Son aloud.. With shining face and bright array,
Christ deigns to manifest that day
what glory shall be theirs above
who joy in God with perfect love.. And faithful hearts are raised on high
by this great vision's mystery;
for which in joyful strains we raise
the voice of prayer, the hymn of praise."
329,258,,
330,259, Transfiguration,
331,260," Christ, upon the Mountain Peak",
332,260b," Christ, upon the Mountain Peak",
333,261, Lord of the Dance,
334,261,,
335,262," Heal Me, Hands of Jesus"," Heal me, hands of Jesus,
and search out all my pain;
restore my hope, remove my fear,
and bring me peace again. Cleanse me, blood of Jesus,
take bitterness away;
let me forgive as one forgiven
and bring me peace today. Know me, mind of Jesus,
and show me all my sin;
dispel the memories of guilt
and bring me peace within. Fill me, joy of Jesus;
anxiety shall cease,
and heaven's serenity be mine,
for Jesus brings me peace!"
336,262,,
337,263, When Jesus the Healer Passed Through Galilee,"o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
338,263,,
339,264," Silence, Frenzied, Unclean Spirit",
340,265," O Christ, the Healer"," O Christ, the healer, we have come
to pray for health, to plead for friends.
How can we fail to be restored
when reached by love that never ends? From every ailment flesh endures
our bodies clamor to be freed;
yet in our hearts we would confess
that wholeness is our deepest need. How strong, O Lord, are our desires,
how weak our knowledge of ourselves!
Release in us those healing truths
unconscious pride resists or shelves. In conflicts that destroy our health
we recognize the world's disease;
our common life declares our ills.
Is there no cure, O Christ, for these? Grant that we all, made one in faith,
in your community may find
the wholeness that, enriching us,
shall reach the whole of humankind."
341,265,,
342,266," Heal Us, Emmanuel, Hear Our Prayer",". Heal us, Emmanuel, hear our prayer;
we wait to feel thy touch;
deep-wounded souls to thee repair,
and Savior, we are such.. Our faith is feeble, we confess
we faintly trust thy word;
but wilt thou pity us the less?
Be that far from thee, Lord!. Remember him who once applied
with trembling for relief;
""Lord, I believe,"" with tears he cried;
""O help my unbelief!"". She, too, who touched thee in the press
and healing virtue stole,
was answered, ""Daughter, go in peace:
thy faith hath made thee whole."". Like her, with hopes and fears we come
to touch thee if we may;
O send us not despairing home;
send none unhealed away."
343,266,,
344,267," O Love, How Deep",". O love, how deep, how broad, how high,
it fills the heart with ecstasy,
that God, the Son of God, should take
our mortal form for mortals' sake!. For us baptized, for us he bore
his holy fast and hungered sore,
for us temptation sharp he knew;
for us the tempter overthrew.. For us he prayed; for us he taught;
for us his daily works he wrought;
by words and signs and actions thus
still seeking not himself, but us.. For us to evil power betrayed,
scourged, mocked, in purple robe arrayed,
he bore the shameful cross and death,
for us gave up his dying breath.. For us he rose from death again;
for us he went on high to reign;
for us he sent his Spirit here,
to guide, to strengthen, and to cheer.. All glory to our Lord and God
for love so deep, so high, so broad:
the Trinity whom we adore,
forever and forevermore."
345,267,,
346,268, Lent,
347,269," Lord, Who Throughout These Forty Days"," Lord, who throughout these forty days
for us didst fast and pray,
teach us with thee to mourn our sins
and close by thee to stay. As thou with Satan didst contend,
and didst the victory win,
O give us strength in thee to fight,
in thee to conquer sin. As thou didst hunger bear, and thirst,
so teach us, gracious Lord,
to die to self, and chiefly live
by thy most holy word. And through these days of penitence,
and through thy passiontide,
yea, evermore in life and death,
Jesus, with us abide. Abide with us, that so, this life
of suffering over past,
an Easter of unending joy
we may attain at last."
348,269,,
349,270, The Lord's Prayer,"ur Father who art in heaven,
hallowed be thy name,
thy kingdom come, thy will be done
on earth as it is in heaven.
Give us this day our daily bread;
and forgive us our trespasses
as we forgive those who trespass against us.
And lead us not into temptation,
but deliver us from evil,
for thine is the kingdom,
and the power and the glory forever.
Amen."
350,270,,
351,271, The Lord's Prayer,
352,272," Sing of Mary, Pure and Lowly",
353,273, Jesus' Hands Were Kind Hands,
354,273,,
355,274, Woman in the Night,
356,274,,
357,275, The Kingdom of God,"o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
